"Q50   Malform cong ovario tromp Falopio lig largos";-;-
"Q51   Malformacoes congen utero e do colo do utero";-;-
"Q52   Outr malformacoes congen org genitais femin";-;-
"Q53   Testiculo nao-descido";-;-
"Q54   Hipospadias";-;-
"Q55   Outr malformacoes congen org genitais masc";-;-
"Q56   Sexo indeterminado e pseudo-hermafroditismo";-;-
"Q60   Agenesia renal e outr defeitos reducao rim";-;-
"Q61   Doenc cisticas do rim";1;1
"Q62   Anom cong obstr pelv renal malf cong ureter";-;-
"Q63   Outr malformacoes congen do rim";-;-
"Q64   Outr malformacoes congen aparelho urinario";-;-
"Q65   Malformacoes congen do quadril";-;-
"Q66   Deform congen do pe";-;-
"Q67   Deform osteom cong cabeca face coluna torax";-;-
"Q68   Outr deform osteomusculares congen";-;-
"Q69   Polidactilia";-;-
"Q70   Sindactilia";-;-
"Q71   Defeitos p/reducao do membro super";-;-
"Q72   Defeitos p/reducao do membro infer";-;-
"Q73   Defeitos p/reducao de membro NE";-;-
"Q74   Outr malformacoes congen dos membros";-;-
"Q75   Outr malformacoes congen ossos cranio e face";-;-
"Q76   Malform congen coluna vertebral ossos torax";-;-
"Q77   Osteocondr c/anom cresc ossos long col vert";-;-
"Q78   Outr osteocondrodisplasias";-;-
"Q79   Malformacoes congen sist osteomuscular NCOP";2;2
"Q80   Ictiose congen";-;-
"Q81   Epidermolise bolhosa";-;-
"Q82   Outr malformacoes congen da pele";-;-
"Q83   Malformacoes congen da mama";-;-
"Q84   Outr malformacoes congen do tegumento";-;-
"Q85   Facomatoses NCOP";-;-
"Q86   Sindr c/malf cong dev causas exog conh NCOP";-;-
"Q87   Outr sindr c/malform cong q acomet mult sist";2;2
"Q89   Outr malformacoes congen NCOP";-;-
"Q90   Sindr de Down";-;-
"Q91   Sindr de Edwards e sindr de Patau";-;-
"Q92   Outr trissomias e trissom parc autoss NCOP";-;-
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-
"Q95   Rearranjos equilibr e marcadores estrut NCOP";-;-
"Q96   Sindr de Turner";-;-
"Q97   Outr anom cromoss sexuais fenotipo fem NCOP";-;-
"Q98   Outr anom cromoss sexuais fenotipo masc NCOP";-;-
"Q99   Outr anomalias dos cromossomos NCOP";2;2
"R00   Anormalidades do batimento cardiaco";-;-
"R01   Sopros e outr ruidos cardiacos";-;-
"R02   Gangrena NCOP";-;-
"R03   Valor anormal pressao arterial s/diagn";-;-
"R04   Hemorragia das vias respirat";-;-
"R05   Tosse";-;-
"R06   Anormalidades da respiracao";-;-
"R07   Dor de garganta e no peito";-;-
"R09   Outr sint sinais relat ap circulat respirat";-;-
"R10   Dor abdominal e pelvica";-;-
"R11   Nausea e vomitos";-;-
"R12   Pirose";-;-
"R13   Disfagia";-;-
"R14   Flatulencia e afeccoes correlatas";-;-
"R15   Incontinencia fecal";-;-
"R16   Hepatomegalia e esplenomegalia NCOP";-;-
"R17   Ictericia NE";-;-
"R18   Ascite";-;-
"R19   Outr sint e sinais relat ap digest abdome";-;-
"R20   Disturbios da sensibilidade cutanea";-;-
"R21   Eritema e outr erupcoes cutaneas NE";-;-
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-
"R23   Outr alteracoes cutaneas";-;-
"R25   Movimentos involuntarios anormais";-;-
"R26   Anormalidades da marcha e da mobilidade";-;-
"R27   Outr disturbios da coordenacao";-;-
"R29   Outr sint sinais relat sist nerv osteomusc";-;-
"R30   Dor assoc a miccao";-;-
"R31   Hematuria NE";-;-
"R32   Incontinencia urinaria NE";-;-
"R33   Retencao urinaria";-;-
"R34   Anuria e oliguria";-;-
"R35   Poliuria";-;-
"R36   Secrecao uretral";-;-
"R39   Outr sint e sinais relativos ap urinario";-;-
"R40   Sonolencia estupor e coma";-;-
"R41   Outr sint sinais relat func cognit e consc";-;-
"R42   Tontura e instabilidade";-;-
"R43   Disturbios do olfato e do paladar";-;-
"R44   Outr sint sinais relat sensac percep gerais";-;-
"R45   Sint e sinais relativos ao estado emocional";-;-
"R46   Sint e sinais relativos aparencia e comport";-;-
"R47   Disturbios da fala NCOP";-;-
"R48   Dislexia e outr disfuncoes simbolicas NCOP";-;-
"R49   Disturbios da voz";-;-
"R50   Febre origem desconhecida e outras origens";-;-
"R51   Cefaleia";-;-
"R52   Dor NCOP";-;-
"R53   Mal estar fadiga";-;-
"R54   Senilidade";-;-
"R55   Sincope e colapso";-;-
"R56   Convulsoes NCOP";-;-
"R57   Choque NCOP";-;-
"R58   Hemorragia NCOP";-;-
"R59   Aumento de volume dos ganglios linfaticos";-;-
"R60   Edema NCOP";-;-
"R61   Hiperidrose";-;-
"R62   Retardo do desenvolv fisiologico normal";-;-
"R63   Sint sinais relat ingestao alimentos liquid";-;-
"R64   Caquexia";-;-
"R68   Outr sint e sinais gerais";-;-
"R69   Causas desconhecidas e NE de morbidade";-;-
"R70   Veloc hemossedim elev outr anorm visc plasm";-;-
"R71   Anormalidade das hemacias";-;-
"R72   Anormalidade dos leucocitos NCOP";-;-
"R73   Aumento da glicemia";-;-
"R74   Anormalidades dos niveis de enzimas sericas";-;-
"R75   Evidencia laboratorial do HIV";-;-
"R76   Outr achados imunologicos anormais no soro";-;-
"R77   Outr anormalidades das proteinas plasmaticas";-;-
"R78   Presenca drog outr subst norm n encontr sang";-;-
"R79   Outr achados anormais exames quimicos sangue";-;-
"R80   Proteinuria isolada";-;-
"R81   Glicosuria";-;-
"R82   Outr achados anormais na urina";-;-
"R83   Achados anormais liquido cefalorraquidiano";-;-
"R84   Achados anormais mat prov org respirat torax";-;-
"R85   Achados anorm mat prov org digest cav abdom";-;-
"R86   Achados anormais mat prov org genitais masc";-;-
"R87   Achados anormais mat prov org genitais femin";-;-
"R89   Achados anorms mat prov outr org ap sist tec";-;-
"R90   Result anorm exam diagn imag sist nerv centr";-;-
"R91   Achados anorm exames diagn imagem do pulmao";-;-
"R92   Achados anorm exames diagn imagem da mama";-;-
"R93   Achados anorm exam diagn imag out estr corp";-;-
"R94   Resultados anormais de estudos de funcao";-;-
"R95   Sindr da morte subita na infancia";-;-
"R96   Outr mortes subitas de causa desconhecida";-;-
"R98   Morte s/assist";-;-
"R99   Outr causas mal definidas e NE mortalidade";1;1
"S00   Traum superf da cabeca";-;-
"S01   Ferim da cabeca";-;-
"S02   Frat do cranio e dos ossos da face";-;-
"S03   Luxacao entorse distensao artic lig cabeca";-;-
"S04   Traum dos nervos cranianos";-;-
"S05   Traum do olho e da orbita ocular";-;-
"S06   Traum intracraniano";-;-
"S07   Lesoes p/esmag da cabeca";-;-
"S08   Amput traum de parte da cabeca";-;-
"S09   Outr traum da cabeca e os NE";-;-
"S10   Traum superf do pescoco";-;-
"S11   Ferim do pescoco";-;-
"S12   Frat do pescoco";-;-
"S13   Luxacao entorse distensao artic lig pescoco";-;-
"S14   Traum nervos medula espinhal nivel cervical";-;-
"S15   Traum dos vasos sanguineos nivel do pescoco";-;-
"S16   Traum de tendoes e de musculos do pescoco";-;-
"S17   Lesoes p/esmag do pescoco";-;-
"S18   Amput traum ao nivel do pescoco";-;-
"S19   Outr traum do pescoco e os NE";-;-
"S20   Traum superf do torax";-;-
"S21   Ferim do torax";-;-
"S22   Frat de costelas esterno e coluna toracica";-;-
"S23   Luxacao entorse distensao artic lig do torax";-;-
"S24   Traum nervos e medula espinhal nivel torax";-;-
"S25   Traum de vasos sanguineos do torax";-;-
"S26   Traum do coracao";-;-
"S27   Traum de outr orgaos intratoracicos e dos NE";-;-
"S28   Lesao p/esmag torax amput traum parte torax";-;-
"S29   Outr traum do torax e os NE";-;-
"S30   Traum superf do abdome do dorso e da pelve";-;-
"S31   Ferim do abdome do dorso e da pelve";-;-
"S32   Frat da coluna lombar e da pelve";-;-
"S33   Luxac entors dist artic lig col lombar pelve";-;-
"S34   Traum nerv med lombar niv abdome dorso pelve";-;-
"S35   Traum vasos sang nivel abdome dorso pelve";-;-
"S36   Traum de orgaos intra-abdominais";-;-
"S37   Traum do aparelho urinario e orgaos pelvicos";-;-
"S38   Lesao p/esmag amput traum part abd dors pelv";-;-
"S39   Outr traum e os NE do abdome dorso e pelve";-;-
"S40   Traum superf do ombro e do braco";-;-
"S41   Ferim do ombro e do braco";-;-
"S42   Frat do ombro e do braco";-;-
"S43   Luxacao entorse distens artic lig cint escap";-;-
"S44   Traum de nervos ao nivel do ombro e do braco";-;-
"S45   Traum dos vasos sanguineos nivel ombro braco";-;-
"S46   Traum de tendao e musculo nivel ombro braco";-;-
"S47   Lesao p/esmag do ombro e do braco";-;-
"S48   Amput traum do ombro e do braco";-;-
"S49   Outr traum e os NE do ombro e do braco";-;-
"S50   Traum superf do cotovelo e do antebraco";-;-
"S51   Ferim do antebraco";-;-
"S52   Frat do antebraco";-;-
"S53   Luxacao entorse distensao artic lig cotovelo";-;-
"S54   Traum de nervos ao nivel do antebraco";-;-
"S55   Traum de vasos sanguineos ao nivel antebraco";-;-
"S56   Traum do musculo e tendao ao nivel antebraco";-;-
"S57   Lesao p/esmag do antebraco";-;-
"S58   Amput traum do cotovelo e do antebraco";-;-
"S59   Outr traum do antebraco e os NE";-;-
"S60   Traum superf do punho e da mao";-;-
"S61   Ferim do punho e da mao";-;-
"S62   Frat ao nivel do punho e da mao";-;-
"S63   Luxac entors distens artic lig niv punho mao";-;-
"S64   Traum de nervos ao nivel do punho e da mao";-;-
"S65   Traum de vasos sanguineos nivel punho e mao";-;-
"S66   Traum de musculo e tendao nivel punho e mao";-;-
"S67   Lesao p/esmag do punho e da mao";-;-
"S68   Amput traum ao nivel do punho e da mao";-;-
"S69   Outr traum e os NE do punho e da mao";-;-
"S70   Traum superf do quadril e da coxa";-;-
"S71   Ferim do quadril e da coxa";-;-
"S72   Frat do femur";-;-
"S73   Luxacao entorse distensao artic lig quadril";-;-
"S74   Traum de nervos ao nivel do quadril e coxa";-;-
"S75   Traum vasos sanguineos nivel quadril e coxa";-;-
"S76   Traum musculo e tendao nivel quadril e coxa";-;-
"S77   Lesao p/esmag do quadril e da coxa";-;-
"S78   Amput traum do quadril e da coxa";-;-
"S79   Outr traum e os NE do quadril e da coxa";-;-
"S80   Traum superf da perna";-;-
"S81   Ferim da perna";-;-
"S82   Frat da perna incl tornozelo";-;-
"S83   Luxacao entorse distensao art lig joelho";-;-
"S84   Traum de nervos perifericos da perna";-;-
"S85   Traum de vasos sanguineos da perna";-;-
"S86   Traum de musculo e de tendao ao nivel perna";-;-
"S87   Traum p/esmag da perna";-;-
"S88   Amput traum da perna";-;-
"S89   Outr traum e os NE da perna";-;-
"S90   Traum superf do tornozelo e do pe";-;-
"S91   Ferim do tornozelo e do pe";-;-
"S92   Frat do pe";-;-
"S93   Luxac entors distens artic lig niv tornoz pe";-;-
"S94   Traum dos nervos ao nivel do tornozelo e pe";-;-
"S95   Traum vasos sanguineos nivel tornozelo e pe";-;-
"S96   Traum musculo e tendao nivel tornozelo e pe";-;-
"S97   Lesao p/esmag do tornozelo e do pe";-;-
"S98   Amput traum do tornozelo e do pe";-;-
"S99   Outr traum e os NE do tornozelo e do pe";-;-
"T00   Traum superf envolv mult regioes corpo";-;-
"T01   Ferim envolv mult regioes do corpo";-;-
"T02   Frat envolv mult regioes do corpo";-;-
"T03   Luxac entors distens envolv reg mult corpo";-;-
"T04   Traum p/esmag envolv mult regioes do corpo";-;-
"T05   Amput traum envolv mult regioes do corpo";-;-
"T06   Outr traum envolv regioes mult do corpo NCOP";-;-
"T07   Traum mult NE";-;-
"T08   Frat da coluna nivel NE";-;-
"T09   Outr traum de coluna e tronco nivel NE";-;-
"T10   Frat do membro super nivel NE";-;-
"T11   Outr traum de membro super nivel NE";-;-
"T12   Frat do membro infer nivel NE";-;-
"T13   Outr traum de membro infer nivel NE";-;-
"T14   Traum de regiao NE do corpo";-;-
"T15   Corpo estranho na parte externa do olho";-;-
"T16   Corpo estranho no ouvido";-;-
"T17   Corpo estranho no trato respirat";-;-
"T18   Corpo estranho no aparelho digestivo";-;-
"T19   Corpo estranho no trato geniturinario";-;-
"T20   Queim e corrosao da cabeca e pescoco";-;-
"T21   Queim e corrosao do tronco";-;-
"T22   Queim corrosao ombro membr sup exc punho mao";-;-
"T23   Queim e corrosao do punho e da mao";-;-
"T24   Queim corros quadr membro inf exc tornoz pe";-;-
"T25   Queim e corrosao do tornozelo e do pe";-;-
"T26   Queim e corrosao limitadas ao olho e anexos";-;-
"T27   Queim e corrosao do trato respirat";-;-
"T28   Queim e corrosao de outr orgaos internos";-;-
"T29   Queim e corrosoes de mult regioes do corpo";-;-
"T30   Queim e corrosao parte NE do corpo";-;-
"T31   Queim classif seg ext superf corporal ating";-;-
"T32   Corrosoes classif seg ext superf corp ating";-;-
"T33   Geladura superf";-;-
"T34   Geladura c/necrose de tec";-;-
"T35   Geladura de mult partes do corpo e das NE";-;-
"T36   Intox p/antibioticos sistemicos";-;-
"T37   Intox outr subst antiinfecc antiparasit sist";-;-
"T38   Intox p/hormonios seus subst sint antag NCOP";-;-
"T39   Intox analges antipiret anti-reumat n-opiac";-;-
"T40   Intox p/narcoticos e psicodislepticos";-;-
"T41   Intox p/anestesicos e gases terapeuticos";-;-
"T42   Intox antiepilept sedativ-hipnot antiparkins";-;-
"T43   Intox p/drogas psicotropicas NCOP";-;-
"T44   Intox p/drog q afet princ sist nerv autonomo";-;-
"T45   Intox subst acao ess sist subst hematol NCOP";-;-
"T46   Intox subst que atuam prim sobre ap circul";-;-
"T47   Intox p/subst que atuam prim s/ap gastroint";-;-
"T48   Intox subst q at prim musc lisos esq ap resp";-;-
"T49   Int subs uso top pel muc med ut oft otor odo";-;-
"T50   Intox diuret out drog medic subst biolog NE";-;-
"T51   Efeito toxico do alcool";-;-
"T52   Efeito toxico de solventes organicos";-;-
"T53   Efeito tox deriv halog hidrocarb alif aromat";-;-
"T54   Efeito toxico de corrosivos";-;-
"T55   Efeito toxico de saboes e detergentes";-;-
"T56   Efeito toxico de metais";-;-
"T57   Efeito toxico de outr subst inorganicas";-;-
"T58   Efeito toxico de monoxido de carbono";-;-
"T59   Efeito toxico de outr gases fumacas vapores";-;-
"T60   Efeito toxico de pesticidas";-;-
"T61   Efeito tox subst nocivas cons como fruto mar";-;-
"T62   Efeito tox outr subst noc inger como aliment";-;-
"T63   Efeito toxico de contato c/animais venenosos";-;-
"T64   Efeito tox aflatox outr micotox contam alim";-;-
"T65   Efeito toxico de outr subst e as NE";-;-
"T66   Efeitos NE de radiacao";-;-
"T67   Efeitos do calor e da luz";-;-
"T68   Hipotermia";-;-
"T69   Outr efeitos da temperatura reduzida";-;-
"T70   Efeitos pressao atmosferica e pressao agua";-;-
"T71   Asfixia";-;-
"T73   Efeitos de outr privacoes";-;-
"T74   Sindr de maus tratos";-;-
"T75   Efeitos de outr causas externas";-;-
"T78   Efeitos adversos NCOP";-;-
"T79   Algumas complic precoces dos traum NCOP";-;-
"T80   Complic conseq infus transfus injecao terap";-;-
"T81   Complic de proced NCOP";-;-
"T82   Complic disp prot impl enxert card e vasc";-;-
"T83   Complic disp prot impl enx geniturin int";-;-
"T84   Complic disp prot impl enx ortopedicos int";-;-
"T85   Complic outr disp proteticos impl enx int";-;-
"T86   Falha rejeicao orgaos e tec transplantados";-;-
"T87   Complic proprias de reimplante e amput";-;-
"T88   Outr complic cuidados medicos cirurg NCOP";-;-
"T90   Sequelas de traum da cabeca";-;-
"T91   Sequelas de traum do pescoco e do tronco";-;-
"T92   Sequelas de traum do membro super";-;-
"T93   Sequelas de traum do membro infer";-;-
"T94   Sequelas traum envolv mult reg corpo e NE";-;-
"T95   Sequelas de queim corrosoes e geladuras";-;-
"T96   Sequelas intox drog medic subst biolog";-;-
"T97   Sequelas efeit tox subst orig pred nao-medic";-;-
"T98   Sequelas outr efeitos causas externas e NE";-;-
"V01   Pedestre traum colis veic a pedal";-;-
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-
"V03   Pedestre traum colis automov pickup caminhon";-;-
"V04   Pedestre traum colis veic transp pesado onib";-;-
"V05   Pedestre traum colis trem veic ferroviario";-;-
"V06   Pedestre traum colis outr veic nao-motoriz";-;-
"V09   Pedestre traum outr acid transp e NE";-;-
"V10   Ciclista traum colis pedestre animal";-;-
"V11   Ciclista traum colis outr veic a pedal";-;-
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-
"V13   Ciclista traum colis automov pickup caminhon";-;-
"V14   Ciclis traum colis veic transp pesado onibus";-;-
"V15   Ciclista traum colis trem veic ferroviario";-;-
"V16   Ciclista traum colis outr veic nao-motoriz";-;-
"V17   Ciclista traum colis objeto fixo ou parado";-;-
"V18   Ciclista traum acid transp s/colis";-;-
"V19   Ciclista traum acid transp e NE";-;-
"V20   Motociclista traum colis pedestre animal";-;-
"V21   Motociclista traum colis veic pedal";-;-
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-
"V23   Motocicl traum colis automov pickup caminhon";-;-
"V24   Motocicl traum colis veic transp pesado onib";-;-
"V25   Motociclista traum colis trem veic ferrov";-;-
"V26   Motocicl traum colis outr veic nao-motoriz";-;-
"V27   Motocicl traum colis objeto fixo parado";-;-
"V28   Motociclista traum acid transp s/colis";-;-
"V29   Motociclista traum outr acid transp e NE";-;-
"V30   Ocup tricicl mot traum colis pedestre animal";-;-
"V31   Ocup tricicl motoriz traum colis veic pedal";-;-
"V32   Ocup tric mot traum col out veic mot 2 3 rod";-;-
"V33   Ocup tric mot traum col auto pickup caminhon";-;-
"V34   Ocup tric mot traum col veic transp pes onib";-;-
"V35   Ocup tricic mot traum colis trem veic ferrov";-;-
"V36   Ocup tric mot traum colis outr veic n-motor";-;-
"V37   Ocup tricic mot traum colis obj fixo parado";-;-
"V38   Ocup tricic motor traum acid transp s/colis";-;-
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-
"V40   Ocup automovel traum colis pedestre animal";-;-
"V41   Ocup automovel traum colis veic a pedal";-;-
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-
"V43   Ocup automov traum col auto pickup caminhon";-;-
"V44   Ocup autom traum colis veic trans pesad onib";-;-
"V45   Ocup automovel traum colis trem veic ferrov";-;-
"V46   Ocup automov traum colis outr veic n-motor";-;-
"V47   Ocup automovel traum colis obj fixo parado";-;-
"V48   Ocup automovel traum acid transp s/colis";-;-
"V49   Ocup automovel traum outr acid transp e NE";-;-
"V50   Ocup caminhonete traum colis pedestre animal";-;-
"V51   Ocup caminhonete traum colis veic pedal";-;-
"V52   Ocup caminhon traum colis veic mot 2 3 rodas";-;-
"V53   Ocup caminhon traum colis automov caminhon";-;-
"V54   Ocup caminhon traum col veic transp pes onib";-;-
"V55   Ocup caminhon traum colis trem veic ferrov";-;-
"V56   Ocup caminhonete traum colis outr veic n-mot";-;-
"V57   Ocup caminhonete traum colis obj fixo parado";-;-
"V58   Ocup caminhonete traum acid transp s/colis";-;-
"V59   Ocup caminhonete traum outr acid transp NE";-;-
"V60   Ocup veic transp pesado traum colis ped anim";-;-
"V61   Ocup veic transp pesado traum col veic pedal";-;-
"V62   Ocup v transp pes traum col veic mot 2 3 rod";-;-
"V63   Ocup veic tr pesado traum col auto caminhon";-;-
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-
"V65   Ocup veic tr pes traum col trem veic ferrov";-;-
"V66   Ocup veic tr pesado traum col out veic n-mot";-;-
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-
"V70   Ocup onibus traum colis pedestre animal";-;-
"V71   Ocup onibus traum colis veic a pedal";-;-
"V72   Ocup onibus traum col out veic mot 2 3 rodas";-;-
"V73   Ocup onibus traum colis automovel caminhonet";-;-
"V74   Ocup onibus traum colis veic transp pes onib";-;-
"V75   Ocup onibus traum colis trem veic ferrov";-;-
"V76   Ocup onibus traum colis outr veic n-motor";-;-
"V77   Ocup onibus traum colis objeto fixo parado";-;-
"V78   Ocup onibus traum acid transp s/colis";-;-
"V79   Ocup onibus traum outr acid transp e NE";-;-
"V80   Pess mont anim oc veic anim traum ac transp";-;-
"V81   Ocup trem veic ferroviario traum acid transp";-;-
"V82   Ocup de um bonde traum acid transp";-;-
"V83   Ocup veic esp mot area ind traum ac transp";-;-
"V84   Ocup veic esp mot uso agric traum acid trans";-;-
"V85   Ocup veic mot esp constr traum acid transp";-;-
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-
"V87   Acid trans tipo espec desconh mod transp vit";-;-
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-
"V89   Acid veic mot n-mot tipos de veic NE";-;-
"V90   Acid embarcacao caus afogamento submersao";-;-
"V91   Acid embarcacao causando outr tipo de traum";-;-
"V92   Afog submers rel transp agua s/acid embarc";-;-
"V93   Acid bord emb s/ac bem n caus afog submers";-;-
"V94   Outr acid transp p/agua e os NE";-;-
"V95   Acid de aeronave mot causando traum ao ocup";-;-
"V96   Acid aeronave s/motor causando traum a ocup";-;-
"V97   Outr acid espec de transporte aereo";-;-
"V98   Outr acid transp espec";-;-
"V99   Acid transp NE";-;-
"W00   Queda mesmo nivel envolv gelo e neve";-;-
"W01   Queda mesmo nivel escorr tropec passo falso";-;-
"W02   Queda env patins rodas gelo esqui pranch rod";-;-
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-
"W04   Queda enquanto carreg apoiado p/outr pessoas";-;-
"W05   Queda envolv uma cadeira de rodas";-;-
"W06   Queda de um leito";-;-
"W07   Queda de uma cadeira";-;-
"W08   Queda de outr tipo de mobilia";-;-
"W09   Queda envolv equipamento de playground";-;-
"W10   Queda em ou de escadas ou degraus";-;-
"W11   Queda em ou de escadas de mao";-;-
"W12   Queda em ou de um andaime";-;-
"W13   Queda de ou p/fora edificios outr estruturas";-;-
"W14   Queda de arvore";-;-
"W15   Queda de penhasco";-;-
"W16   Merg pulo agua caus out traum n afog submers";-;-
"W17   Outr quedas de um nivel a outr";-;-
"W18   Outr quedas no mesmo nivel";-;-
"W19   Queda s/especificacao";-;-
"W20   Impacto caus objeto lanc projetado em queda";-;-
"W21   Impacto acid ativo passivo caus equip esport";-;-
"W22   Impacto acid ativo passivo caus outr objetos";-;-
"W23   Apert colhid comprim esmag dentro objetos";-;-
"W24   Contato elevadores instr de transm NCOP";-;-
"W25   Contato c/vidro cortante";-;-
"W26   Contato c/faca espada e punhal";-;-
"W27   Contato c/ferramentas manuais s/motor";-;-
"W28   Contato segadeira mot p/cortar aparar grama";-;-
"W29   Contat out utens manuais ap domest equip mot";-;-
"W30   Contato c/maquinaria agricola";-;-
"W31   Contato c/outr maquinas e c/as NE";-;-
"W32   Projetil de revolver";-;-
"W33   Rifle espingarda armas fogo de maior tamanho";-;-
"W34   Projeteis de outr armas de fogo e das NE";-;-
"W35   Explosao ou ruptura de caldeira";-;-
"W36   Explosao ou ruptura de cilindro de gas";-;-
"W37   Explosao ruptura pneumat tubulac mang press";-;-
"W38   Explosao ruptura outr ap pressurizados espec";-;-
"W39   Queima de fogos de artificio";-;-
"W40   Explosao de outr materiais";-;-
"W41   Exposicao a um jato de alta pressao";-;-
"W42   Exposicao ao ruido";-;-
"W43   Exposicao a vibracao";-;-
"W44   Penetr corpo estranho olho orificio natural";-;-
"W45   Penetracao corpo objeto estranho pele";-;-
"W46   Contato com agulha hipodérmica";-;-
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-
"W50   Golpe panc pontape mord escor infl outr pess";-;-
"W51   Colis entre duas pessoas";-;-
"W52   Esmag empurr pisot multidao deband massa";-;-
"W53   Mordedura de rato";-;-
"W54   Mordedura ou golpe provocado p/cao";-;-
"W55   Mordedura golpe provoc outr animais mamif";-;-
"W56   Contato c/animais marinhos";-;-
"W57   Morded picadas inseto outr artrop n-venen";-;-
"W58   Mordedura golpe provoc crocodilo ou aligátor";-;-
"W59   Mordedura ou esmag provocado p/outr repteis";-;-
"W60   Contato espinhos plantas ou folhas agucadas";-;-
"W64   Exposicao outr forcas mecan animadas e as NE";-;-
"W65   Afogamento submersao durante banho banheira";-;-
"W66   Afogamento submersao consec queda banheira";-;-
"W67   Afogamento e submersao em piscina";-;-
"W68   Afogamento submersao conseq queda piscina";-;-
"W69   Afogamento e submersao em aguas naturais";-;-
"W70   Afogamento submersao conseq queda aguas nat";-;-
"W73   Outr afogamentos e submersao espec";-;-
"W74   Afogamento e submersao NE";-;-
"W75   Sufocacao e estrangulamento acid na cama";-;-
"W76   Outr enforcamento e estrangulamento acid";-;-
"W77   Risco resp dev desmor queda terra outr subst";-;-
"W78   Inalacao do conteudo gastrico";1;1
"W79   Inalacao ingest aliment caus obstr trat resp";1;1
"W80   Inalac ingest outr obj caus obstr trat resp";-;-
"W81   Confinado aprision ambiente pobre oxigenio";-;-
"W83   Outr riscos espec a respiracao";-;-
"W84   Riscos NE a respiracao";-;-
"W85   Exposicao linhas transm de corrente eletrica";-;-
"W86   Exposicao a outr corrente eletrica espec";-;-
"W87   Exposicao a corrente eletrica NE";-;-
"W88   Exposicao a radiacao ionizante";-;-
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-
"W90   Exposicao outr tipos radiacao nao-ionizante";-;-
"W91   Exposicao a tipo NE de radiacao";-;-
"W92   Exposicao calor excessivo orig artificial";-;-
"W93   Exposicao frio excessivo orig artificial";-;-
"W94   Expos alta baixa variacoes pressao atmosf";-;-
"W99   Exposicao outr fatores ambient artif e NE";-;-
"X00   Expos fogo n-contr edificio outr tipo constr";-;-
"X01   Expos fogo n-contr fora edif out tipo constr";-;-
"X02   Exposicao fogo contr edif outr tipo constr";-;-
"X03   Expos fogo contr fora edif outr tipo constr";-;-
"X04   Exposicao combustao subst muito inflamavel";-;-
"X05   Exposicao a combustao de roupa de dormir";-;-
"X06   Exposicao combustao outr tipo roupa acessor";-;-
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-
"X10   Contato bebid alim gord oleo cozinha quentes";-;-
"X11   Contato c/agua corrente quente de torneira";-;-
"X12   Contato c/outr liquidos quentes";-;-
"X13   Contato c/vapor dagua e c/vapores quentes";-;-
"X14   Contato c/ar e gases quentes";-;-
"X15   Contato c/aparelhos domesticos quentes";-;-
"X16   Contato c/aquecedores radiadores e tubulacao";-;-
"X17   Contato motores maquinas ferramentas quentes";-;-
"X18   Contato c/outr metais quentes";-;-
"X19   Contato outr fontes calor subst quentes NE";-;-
"X20   Contato c/serpentes e lagartos venenosos";-;-
"X21   Contato c/aranhas venenosas";-;-
"X22   Contato c/escorpioes";-;-
"X23   Contato c/abelhas vespas e vespoes";-;-
"X24   Contato c/centopeias e miriapodes venenosas";-;-
"X25   Contato c/outr artropodes venenosos";-;-
"X26   Contato animais e plantas marinhos venenosos";-;-
"X27   Contato c/outr animais venenosos espec";-;-
"X28   Contato c/outr plantas venenosas espec";-;-
"X29   Contato animais ou plantas venenosos s/espec";-;-
"X30   Exposicao a calor natural excessivo";-;-
"X31   Exposicao a frio natural excessivo";-;-
"X32   Exposicao a luz solar";-;-
"X33   Vitima de raio";-;-
"X34   Vitima de terremoto";-;-
"X35   Vitima de erupcao vulcanica";-;-
"X36   Vitima avalanc desab terra out mov sup terr";-;-
"X37   Vitima de tempestade cataclismica";-;-
"X38   Vitima de inundacao";-;-
"X39   Exposicao a outr forcas da natureza e as NE";-;-
"X40   Envenen acid analg antipir anti-reum n-opiac";-;-
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-
"X42   Envenen acid narcot psicodislepticos NCOP";-;-
"X43   Envenen acid outr subst farm sist nerv auton";-;-
"X44   Envenen acid outr drog medic subst biolog NE";-;-
"X45   Envenen acid p/e exposicao ao alcool";-;-
"X46   Envenen acid solv org hidrocarb halog vapor";-;-
"X47   Intox acid outr gases e vapores";-;-
